state,year,quarter,stressor,pct_affected
New Mexico,2016,Q4,Pests (Excl Varroa Mites),0.3
New Mexico,2016,Q4,Unknown Causes,0.3
New Mexico,2016,Q4,Varroa Mites,46.2
New Mexico,2017,Q1,Disease,87.4
New Mexico,2017,Q1,Other Causes,2
New Mexico,2017,Q1,Pesticides,0
New Mexico,2017,Q1,Pests (Excl Varroa Mites),0
New Mexico,2017,Q1,Unknown Causes,0
New Mexico,2017,Q1,Varroa Mites,93.9
New Mexico,2017,Q2,Disease,72.9
New Mexico,2017,Q2,Other Causes,35.6
New Mexico,2017,Q2,Pesticides,0
New Mexico,2017,Q2,Pests (Excl Varroa Mites),0.6
New Mexico,2017,Q2,Unknown Causes,0.6
New Mexico,2017,Q2,Varroa Mites,88.4
New Mexico,2017,Q3,Disease,17.8
New Mexico,2017,Q3,Other Causes,3.1
New Mexico,2017,Q3,Pesticides,13.6
New Mexico,2017,Q3,Pests (Excl Varroa Mites),3.3
New Mexico,2017,Q3,Unknown Causes,0.3
New Mexico,2017,Q3,Varroa Mites,74.3
New Mexico,2017,Q4,Disease,0
New Mexico,2017,Q4,Other Causes,10
New Mexico,2017,Q4,Pesticides,10.3
New Mexico,2017,Q4,Pests (Excl Varroa Mites),0.3
New Mexico,2017,Q4,Unknown Causes,1
New Mexico,2017,Q4,Varroa Mites,86.1
New Mexico,2018,Q1,Disease,0
New Mexico,2018,Q1,Other Causes,9.4
New Mexico,2018,Q1,Pesticides,1.3
New Mexico,2018,Q1,Pests (Excl Varroa Mites),0.5
New Mexico,2018,Q1,Unknown Causes,0.5
New Mexico,2018,Q1,Varroa Mites,42.8
New Mexico,2018,Q2,Disease,0.3
New Mexico,2018,Q2,Other Causes,0.2
New Mexico,2018,Q2,Pesticides,0
New Mexico,2018,Q2,Pests (Excl Varroa Mites),0.1
New Mexico,2018,Q2,Unknown Causes,1
New Mexico,2018,Q2,Varroa Mites,0.3
New Mexico,2018,Q3,Disease,0
New Mexico,2018,Q3,Other Causes,0.4
New Mexico,2018,Q3,Pesticides,12.3
New Mexico,2018,Q3,Pests (Excl Varroa Mites),0
New Mexico,2018,Q3,Unknown Causes,0.2
New Mexico,2018,Q3,Varroa Mites,0
New Mexico,2018,Q4,Disease,3.7
New Mexico,2018,Q4,Other Causes,8
New Mexico,2018,Q4,Pesticides,0.1
New Mexico,2018,Q4,Pests (Excl Varroa Mites),0.8
New Mexico,2018,Q4,Unknown Causes,1.2
New Mexico,2018,Q4,Varroa Mites,81.3
New Mexico,2019,Q1,Disease,0.6
New Mexico,2019,Q1,Other Causes,1.4
New Mexico,2019,Q1,Pesticides,0
New Mexico,2019,Q1,Pests (Excl Varroa Mites),1.1
New Mexico,2019,Q1,Unknown Causes,0.3
New Mexico,2019,Q1,Varroa Mites,3.5
New Mexico,2019,Q3,Disease,0.9
New Mexico,2019,Q3,Other Causes,0.8
New Mexico,2019,Q3,Pesticides,0
New Mexico,2019,Q3,Pests (Excl Varroa Mites),29.1
New Mexico,2019,Q3,Unknown Causes,0
New Mexico,2019,Q3,Varroa Mites,39.5
New Mexico,2019,Q4,Disease,0.4
New Mexico,2019,Q4,Other Causes,2.6
New Mexico,2019,Q4,Pesticides,0
New Mexico,2019,Q4,Pests (Excl Varroa Mites),0.3
New Mexico,2019,Q4,Unknown Causes,0
New Mexico,2019,Q4,Varroa Mites,5.2
New Mexico,2020,Q1,Disease,0
New Mexico,2020,Q1,Other Causes,0.7
New Mexico,2020,Q1,Pesticides,0
New Mexico,2020,Q1,Pests (Excl Varroa Mites),0
New Mexico,2020,Q1,Varroa Mites,2.1
New Mexico,2020,Q2,Varroa Mites,3
New Mexico,2020,Q3,Disease,0
New Mexico,2020,Q3,Other Causes,0.5
New Mexico,2020,Q3,Pesticides,0
New Mexico,2020,Q3,Pests (Excl Varroa Mites),32.9
New Mexico,2020,Q3,Varroa Mites,33.8
New Mexico,2020,Q4,Disease,1
New Mexico,2020,Q4,Other Causes,2
New Mexico,2020,Q4,Pesticides,0
New Mexico,2020,Q4,Unknown Causes,0.9
New Mexico,2020,Q4,Varroa Mites,15.7
New Mexico,2021,Q1,Disease,0
New Mexico,2021,Q1,Other Causes,6.5
New Mexico,2021,Q1,Pesticides,0
New Mexico,2021,Q1,Unknown Causes,1.9
New Mexico,2021,Q1,Varroa Mites,14.2
New Mexico,2021,Q2,Disease,1.3
New Mexico,2021,Q2,Other Causes,0
New Mexico,2021,Q2,Pesticides,2.5
New Mexico,2021,Q2,Pests (Excl Varroa Mites),1.2
New Mexico,2021,Q2,Varroa Mites,60
New Mexico,2021,Q3,Disease,1.1
New Mexico,2021,Q3,Other Causes,0
New Mexico,2021,Q3,Pesticides,0
New Mexico,2021,Q3,Pests (Excl Varroa Mites),4.4
New Mexico,2021,Q3,Unknown Causes,0
New Mexico,2021,Q3,Varroa Mites,22.5
New Mexico,2021,Q4,Disease,0
New Mexico,2021,Q4,Pesticides,14.1
New Mexico,2021,Q4,Pests (Excl Varroa Mites),44.4
New Mexico,2021,Q4,Unknown Causes,0.7
New Mexico,2021,Q4,Varroa Mites,65.6
New Mexico,2022,Q1,Other Causes,0.5
New Mexico,2022,Q1,Pesticides,0
New Mexico,2022,Q1,Varroa Mites,48.7
New Mexico,2022,Q2,Disease,8.6
New Mexico,2022,Q2,Other Causes,31.5
New Mexico,2022,Q2,Pesticides,0.9
New Mexico,2022,Q2,Pests (Excl Varroa Mites),8.6
New Mexico,2022,Q2,Unknown Causes,0.7
New Mexico,2022,Q2,Varroa Mites,52
New Mexico,2022,Q3,Disease,0
New Mexico,2022,Q3,Other Causes,2.4
New Mexico,2022,Q3,Pesticides,1.3
New Mexico,2022,Q3,Pests (Excl Varroa Mites),1.1
New Mexico,2022,Q3,Unknown Causes,1.1
New Mexico,2022,Q3,Varroa Mites,7.3
New Mexico,2022,Q4,Disease,4.8
New Mexico,2022,Q4,Other Causes,1.4
New Mexico,2022,Q4,Pesticides,1.6
New Mexico,2022,Q4,Pests (Excl Varroa Mites),5
New Mexico,2022,Q4,Unknown Causes,1.1
New Mexico,2022,Q4,Varroa Mites,20.3
New Mexico,2023,Q1,Disease,64.8
New Mexico,2023,Q1,Other Causes,0.9
New Mexico,2023,Q1,Pesticides,1
New Mexico,2023,Q1,Unknown Causes,1.4
New Mexico,2023,Q1,Varroa Mites,84.2
New Mexico,2023,Q2,Disease,1.3
New Mexico,2023,Q2,Other Causes,1.1
New Mexico,2023,Q2,Pesticides,0.7
New Mexico,2023,Q2,Pests (Excl Varroa Mites),0.6
New Mexico,2023,Q2,Varroa Mites,4
New Mexico,2023,Q3,Other Causes,0
New Mexico,2023,Q3,Pests (Excl Varroa Mites),1.5
New Mexico,2023,Q3,Unknown Causes,0.7
New Mexico,2023,Q3,Varroa Mites,23
New Mexico,2023,Q4,Disease,4.1
New Mexico,2023,Q4,Other Causes,13.6
New Mexico,2023,Q4,Pesticides,2.2
New Mexico,2023,Q4,Pests (Excl Varroa Mites),3.4
New Mexico,2023,Q4,Unknown Causes,3.8
New Mexico,2023,Q4,Varroa Mites,24.6
New Mexico,2024,Q1,Disease,74
New Mexico,2024,Q1,Other Causes,0.7
New Mexico,2024,Q1,Pesticides,0
New Mexico,2024,Q1,Pests (Excl Varroa Mites),0.5
New Mexico,2024,Q1,Varroa Mites,91.9
New Mexico,2024,Q2,Disease,0
New Mexico,2024,Q2,Pesticides,1.1
New Mexico,2024,Q2,Unknown Causes,2.1
New Mexico,2024,Q2,Varroa Mites,26.7
New York,2015,Q1,Disease,0.5
New York,2015,Q1,Other Causes,12.4
New York,2015,Q1,Pesticides,4.4
New York,2015,Q1,Pests (Excl Varroa Mites),2.6
New York,2015,Q1,Unknown Causes,8.3
New York,2015,Q1,Varroa Mites,7.6
New York,2015,Q2,Disease,4.5
New York,2015,Q2,Other Causes,3.3
New York,2015,Q2,Pesticides,4.4
New York,2015,Q2,Pests (Excl Varroa Mites),12.5
New York,2015,Q2,Unknown Causes,1.1
New York,2015,Q2,Varroa Mites,19.1
New York,2015,Q3,Disease,5.7
New York,2015,Q3,Other Causes,8.8
New York,2015,Q3,Pesticides,17.1
New York,2015,Q3,Pests (Excl Varroa Mites),14.3
New York,2015,Q3,Unknown Causes,1.5
New York,2015,Q3,Varroa Mites,40
New York,2015,Q4,Disease,0.8
New York,2015,Q4,Other Causes,0.4
New York,2015,Q4,Pesticides,0.9
New York,2015,Q4,Pests (Excl Varroa Mites),2.2
New York,2015,Q4,Unknown Causes,6.2
New York,2015,Q4,Varroa Mites,24.5
New York,2016,Q1,Disease,1.5
New York,2016,Q1,Other Causes,9.5
New York,2016,Q1,Pesticides,7.6
New York,2016,Q1,Pests (Excl Varroa Mites),5.9
New York,2016,Q1,Unknown Causes,2.6
New York,2016,Q1,Varroa Mites,27.5
New York,2016,Q2,Disease,0.9
New York,2016,Q2,Other Causes,4.1
New York,2016,Q2,Pesticides,11.7
New York,2016,Q2,Pests (Excl Varroa Mites),3.1
New York,2016,Q2,Unknown Causes,3.8
New York,2016,Q2,Varroa Mites,20.4
New York,2016,Q3,Disease,5.5
New York,2016,Q3,Other Causes,24.7
New York,2016,Q3,Pesticides,5.2
New York,2016,Q3,Pests (Excl Varroa Mites),9
New York,2016,Q3,Unknown Causes,2.6
New York,2016,Q3,Varroa Mites,37.4
New York,2016,Q4,Disease,3.6
New York,2016,Q4,Other Causes,2.2
New York,2016,Q4,Pesticides,12.5
New York,2016,Q4,Pests (Excl Varroa Mites),2.2
New York,2016,Q4,Unknown Causes,2.1
New York,2016,Q4,Varroa Mites,27.8
New York,2017,Q1,Disease,9.8
New York,2017,Q1,Other Causes,13.2
New York,2017,Q1,Pesticides,4.4
New York,2017,Q1,Pests (Excl Varroa Mites),9.4
New York,2017,Q1,Unknown Causes,10.8
New York,2017,Q1,Varroa Mites,20.4
New York,2017,Q2,Disease,2.1
New York,2017,Q2,Other Causes,8.9
New York,2017,Q2,Pesticides,2
New York,2017,Q2,Pests (Excl Varroa Mites),2.1
New York,2017,Q2,Unknown Causes,0.1
New York,2017,Q2,Varroa Mites,22.2
New York,2017,Q3,Disease,6.2
New York,2017,Q3,Other Causes,13.6
New York,2017,Q3,Pesticides,9.4
New York,2017,Q3,Pests (Excl Varroa Mites),19.8
New York,2017,Q3,Unknown Causes,1.8
New York,2017,Q3,Varroa Mites,45.1
New York,2017,Q4,Disease,8
New York,2017,Q4,Other Causes,0.4
New York,2017,Q4,Pesticides,5.4
New York,2017,Q4,Pests (Excl Varroa Mites),12.7
New York,2017,Q4,Unknown Causes,2.6
New York,2017,Q4,Varroa Mites,22.3
New York,2018,Q1,Disease,1.4
New York,2018,Q1,Other Causes,8
New York,2018,Q1,Pesticides,1.9
New York,2018,Q1,Pests (Excl Varroa Mites),11.9
New York,2018,Q1,Unknown Causes,6
New York,2018,Q1,Varroa Mites,25.3
New York,2018,Q2,Disease,15
New York,2018,Q2,Other Causes,16.7
New York,2018,Q2,Pesticides,6.6
New York,2018,Q2,Pests (Excl Varroa Mites),20
New York,2018,Q2,Unknown Causes,3.7
New York,2018,Q2,Varroa Mites,39.6
New York,2018,Q3,Disease,18.6
New York,2018,Q3,Other Causes,22.9
New York,2018,Q3,Pesticides,24.4
New York,2018,Q3,Pests (Excl Varroa Mites),20.6
New York,2018,Q3,Unknown Causes,10.2
New York,2018,Q3,Varroa Mites,40.7
New York,2018,Q4,Disease,7.8
New York,2018,Q4,Other Causes,7.8
New York,2018,Q4,Pesticides,2.4
New York,2018,Q4,Pests (Excl Varroa Mites),4.5
New York,2018,Q4,Unknown Causes,0.7
New York,2018,Q4,Varroa Mites,26
New York,2019,Q1,Disease,1.7
New York,2019,Q1,Other Causes,7.7
New York,2019,Q1,Pesticides,1.7
New York,2019,Q1,Pests (Excl Varroa Mites),2.5
New York,2019,Q1,Unknown Causes,9
New York,2019,Q1,Varroa Mites,10.6
New York,2019,Q3,Disease,1.2
New York,2019,Q3,Other Causes,2.5
New York,2019,Q3,Pesticides,8.2
New York,2019,Q3,Pests (Excl Varroa Mites),11.5
New York,2019,Q3,Unknown Causes,3.8
New York,2019,Q3,Varroa Mites,30.7
New York,2019,Q4,Disease,3
New York,2019,Q4,Other Causes,3.2
New York,2019,Q4,Pesticides,8.7
New York,2019,Q4,Pests (Excl Varroa Mites),24.8
New York,2019,Q4,Unknown Causes,4
New York,2019,Q4,Varroa Mites,33.3
New York,2020,Q1,Disease,0
New York,2020,Q1,Other Causes,1.7
New York,2020,Q1,Pesticides,0
New York,2020,Q1,Pests (Excl Varroa Mites),2.9
New York,2020,Q1,Unknown Causes,7.7
New York,2020,Q1,Varroa Mites,6.6
New York,2020,Q2,Disease,0.6
New York,2020,Q2,Other Causes,3.5
New York,2020,Q2,Pests (Excl Varroa Mites),2.5
New York,2020,Q2,Unknown Causes,0.5
New York,2020,Q2,Varroa Mites,20.7
New York,2020,Q3,Disease,6.3
New York,2020,Q3,Other Causes,2.1
New York,2020,Q3,Pesticides,3.3
New York,2020,Q3,Pests (Excl Varroa Mites),7.8
New York,2020,Q3,Unknown Causes,1.1
New York,2020,Q3,Varroa Mites,18.2
New York,2020,Q4,Other Causes,4.5
New York,2020,Q4,Pests (Excl Varroa Mites),7.2
New York,2020,Q4,Unknown Causes,4.1
New York,2020,Q4,Varroa Mites,19.2
New York,2021,Q1,Disease,0.6
New York,2021,Q1,Other Causes,5.7
New York,2021,Q1,Pesticides,0.5
New York,2021,Q1,Pests (Excl Varroa Mites),3.9
New York,2021,Q1,Unknown Causes,4.8
New York,2021,Q1,Varroa Mites,15
New York,2021,Q2,Disease,0.5
New York,2021,Q2,Other Causes,2.3
New York,2021,Q2,Pesticides,1.7
New York,2021,Q2,Pests (Excl Varroa Mites),3.9
New York,2021,Q2,Unknown Causes,3.5
New York,2021,Q2,Varroa Mites,35.8
New York,2021,Q3,Disease,3
New York,2021,Q3,Other Causes,11.8
New York,2021,Q3,Pesticides,5.6
New York,2021,Q3,Pests (Excl Varroa Mites),14.1
New York,2021,Q3,Unknown Causes,11.2
New York,2021,Q3,Varroa Mites,37.7
New York,2021,Q4,Disease,1
New York,2021,Q4,Other Causes,13.6
New York,2021,Q4,Pesticides,1.3
New York,2021,Q4,Pests (Excl Varroa Mites),34.5
New York,2021,Q4,Unknown Causes,3.5
New York,2021,Q4,Varroa Mites,48
New York,2022,Q1,Other Causes,7.7
New York,2022,Q1,Pesticides,3.1
New York,2022,Q1,Pests (Excl Varroa Mites),4.1
New York,2022,Q1,Unknown Causes,6.6
New York,2022,Q1,Varroa Mites,16.6
New York,2022,Q2,Disease,0.8
New York,2022,Q2,Other Causes,1.7
New York,2022,Q2,Pests (Excl Varroa Mites),3.4
New York,2022,Q2,Unknown Causes,1
New York,2022,Q2,Varroa Mites,23
New York,2022,Q3,Disease,9.3
New York,2022,Q3,Other Causes,16.7
New York,2022,Q3,Pesticides,21.1
New York,2022,Q3,Pests (Excl Varroa Mites),13.8
New York,2022,Q3,Unknown Causes,7.8
New York,2022,Q3,Varroa Mites,57.3
New York,2022,Q4,Disease,19.1
New York,2022,Q4,Other Causes,41.1
New York,2022,Q4,Pesticides,19.5
New York,2022,Q4,Pests (Excl Varroa Mites),38.8
New York,2022,Q4,Unknown Causes,3.4
New York,2022,Q4,Varroa Mites,59.3
New York,2023,Q1,Disease,22.6
New York,2023,Q1,Other Causes,3.9
New York,2023,Q1,Pesticides,1.4
New York,2023,Q1,Pests (Excl Varroa Mites),10.3
New York,2023,Q1,Unknown Causes,4.9
New York,2023,Q1,Varroa Mites,33.5
New York,2023,Q2,Disease,2
New York,2023,Q2,Other Causes,9.7
New York,2023,Q2,Pesticides,2.1
New York,2023,Q2,Pests (Excl Varroa Mites),8.9
New York,2023,Q2,Varroa Mites,25.4
New York,2023,Q3,Disease,3.9
New York,2023,Q3,Other Causes,4.6
New York,2023,Q3,Pesticides,6
New York,2023,Q3,Pests (Excl Varroa Mites),11.9
New York,2023,Q3,Unknown Causes,6.3
New York,2023,Q3,Varroa Mites,24.7
New York,2023,Q4,Disease,2.9
New York,2023,Q4,Other Causes,15.8
New York,2023,Q4,Pesticides,4.5
New York,2023,Q4,Pests (Excl Varroa Mites),18.5
New York,2023,Q4,Unknown Causes,5.2
New York,2023,Q4,Varroa Mites,35.1
New York,2024,Q1,Disease,10.5
New York,2024,Q1,Other Causes,4.8
New York,2024,Q1,Pesticides,1.7
New York,2024,Q1,Pests (Excl Varroa Mites),4.8
New York,2024,Q1,Unknown Causes,1.8
New York,2024,Q1,Varroa Mites,21.5
New York,2024,Q2,Disease,2.8
New York,2024,Q2,Other Causes,3.5
New York,2024,Q2,Pesticides,3
New York,2024,Q2,Pests (Excl Varroa Mites),6.7
New York,2024,Q2,Unknown Causes,6
New York,2024,Q2,Varroa Mites,39.3
New York,2024,Q3,Disease,8.2
New York,2024,Q3,Other Causes,13.6
New York,2024,Q3,Pesticides,6.4
New York,2024,Q3,Pests (Excl Varroa Mites),12.7
New York,2024,Q3,Unknown Causes,6.4
New York,2024,Q3,Varroa Mites,24.1
New York,2024,Q4,Disease,2.5
New York,2024,Q4,Other Causes,2.9
New York,2024,Q4,Pesticides,1.9
New York,2024,Q4,Pests (Excl Varroa Mites),7.1
New York,2024,Q4,Unknown Causes,3.6
New York,2024,Q4,Varroa Mites,31.5
New York,2025,Q1,Disease,1.9
New York,2025,Q1,Other Causes,6
New York,2025,Q1,Pesticides,1.1
New York,2025,Q1,Pests (Excl Varroa Mites),3.6
New York,2025,Q1,Unknown Causes,17.2
New York,2025,Q1,Varroa Mites,29.2
New York,2025,Q2,Disease,0.8
New York,2025,Q2,Other Causes,2.4
New York,2025,Q2,Pests (Excl Varroa Mites),2.1
New York,2025,Q2,Unknown Causes,1
New York,2025,Q2,Varroa Mites,14.7
North Carolina,2015,Q1,Disease,0.1
North Carolina,2015,Q1,Other Causes,6.2
North Carolina,2015,Q1,Pesticides,22.9
North Carolina,2015,Q1,Pests (Excl Varroa Mites),2.3
North Carolina,2015,Q1,Unknown Causes,12.2
North Carolina,2015,Q1,Varroa Mites,35.5
North Carolina,2015,Q2,Disease,0.3
North Carolina,2015,Q2,Other Causes,5.8
North Carolina,2015,Q2,Pesticides,3.5
North Carolina,2015,Q2,Pests (Excl Varroa Mites),14.3
North Carolina,2015,Q2,Unknown Causes,3
North Carolina,2015,Q2,Varroa Mites,51
North Carolina,2015,Q3,Disease,0.7
North Carolina,2015,Q3,Other Causes,5.7
North Carolina,2015,Q3,Pesticides,7.5
North Carolina,2015,Q3,Pests (Excl Varroa Mites),27.9
North Carolina,2015,Q3,Unknown Causes,8.5
North Carolina,2015,Q3,Varroa Mites,33.9
North Carolina,2015,Q4,Disease,0.5
North Carolina,2015,Q4,Other Causes,5.4
North Carolina,2015,Q4,Pesticides,0.4
North Carolina,2015,Q4,Pests (Excl Varroa Mites),3.4
North Carolina,2015,Q4,Unknown Causes,3.4
North Carolina,2015,Q4,Varroa Mites,9.6
North Carolina,2016,Q1,Disease,1.9
North Carolina,2016,Q1,Other Causes,4
North Carolina,2016,Q1,Pesticides,2.7
North Carolina,2016,Q1,Pests (Excl Varroa Mites),2.5
North Carolina,2016,Q1,Unknown Causes,2.4
North Carolina,2016,Q1,Varroa Mites,9.5
North Carolina,2016,Q2,Disease,4.7
North Carolina,2016,Q2,Other Causes,8.3
North Carolina,2016,Q2,Pesticides,33.8
North Carolina,2016,Q2,Pests (Excl Varroa Mites),23.5
North Carolina,2016,Q2,Unknown Causes,41.7
North Carolina,2016,Q2,Varroa Mites,51.8
North Carolina,2016,Q3,Disease,0.1
North Carolina,2016,Q3,Other Causes,13.4
North Carolina,2016,Q3,Pesticides,2.9
North Carolina,2016,Q3,Pests (Excl Varroa Mites),13.4
North Carolina,2016,Q3,Unknown Causes,3
North Carolina,2016,Q3,Varroa Mites,27.8
North Carolina,2016,Q4,Disease,1.8
North Carolina,2016,Q4,Other Causes,12.5
North Carolina,2016,Q4,Pesticides,0
North Carolina,2016,Q4,Pests (Excl Varroa Mites),7.7
North Carolina,2016,Q4,Unknown Causes,1.3
North Carolina,2016,Q4,Varroa Mites,24
North Carolina,2017,Q1,Disease,0.2
North Carolina,2017,Q1,Other Causes,7.2
North Carolina,2017,Q1,Pesticides,1.5
North Carolina,2017,Q1,Pests (Excl Varroa Mites),17.4
North Carolina,2017,Q1,Unknown Causes,3.9
North Carolina,2017,Q1,Varroa Mites,34.7
North Carolina,2017,Q2,Disease,2.3
North Carolina,2017,Q2,Other Causes,5.1
North Carolina,2017,Q2,Pesticides,0.8
North Carolina,2017,Q2,Pests (Excl Varroa Mites),5.5
North Carolina,2017,Q2,Unknown Causes,1.5
North Carolina,2017,Q2,Varroa Mites,23.4
North Carolina,2017,Q3,Disease,3.3
North Carolina,2017,Q3,Other Causes,7.6
North Carolina,2017,Q3,Pesticides,20.3
North Carolina,2017,Q3,Pests (Excl Varroa Mites),36.1
North Carolina,2017,Q3,Unknown Causes,1.8
North Carolina,2017,Q3,Varroa Mites,74.5
North Carolina,2017,Q4,Disease,3.9
North Carolina,2017,Q4,Other Causes,11.7
North Carolina,2017,Q4,Pesticides,1.5
North Carolina,2017,Q4,Pests (Excl Varroa Mites),16.3
North Carolina,2017,Q4,Unknown Causes,6.7
North Carolina,2017,Q4,Varroa Mites,64.2
North Carolina,2018,Q1,Disease,0.3
North Carolina,2018,Q1,Other Causes,13.4
North Carolina,2018,Q1,Pesticides,0.3
North Carolina,2018,Q1,Pests (Excl Varroa Mites),10.2
North Carolina,2018,Q1,Unknown Causes,8
North Carolina,2018,Q1,Varroa Mites,29.7
North Carolina,2018,Q2,Disease,0.5
North Carolina,2018,Q2,Other Causes,14.6
North Carolina,2018,Q2,Pesticides,2.4
North Carolina,2018,Q2,Pests (Excl Varroa Mites),2.6
North Carolina,2018,Q2,Unknown Causes,0.8
North Carolina,2018,Q2,Varroa Mites,9.7
North Carolina,2018,Q3,Disease,11.4
North Carolina,2018,Q3,Other Causes,11.4
North Carolina,2018,Q3,Pesticides,8.4
North Carolina,2018,Q3,Pests (Excl Varroa Mites),17.9
North Carolina,2018,Q3,Unknown Causes,3.1
North Carolina,2018,Q3,Varroa Mites,66
North Carolina,2018,Q4,Disease,3.8
North Carolina,2018,Q4,Other Causes,11.1
North Carolina,2018,Q4,Pesticides,2
North Carolina,2018,Q4,Pests (Excl Varroa Mites),10.4
North Carolina,2018,Q4,Unknown Causes,5.2
North Carolina,2018,Q4,Varroa Mites,53
North Carolina,2019,Q1,Disease,0.2
North Carolina,2019,Q1,Other Causes,2.2
North Carolina,2019,Q1,Pesticides,0.7
North Carolina,2019,Q1,Pests (Excl Varroa Mites),2
North Carolina,2019,Q1,Unknown Causes,3.4
North Carolina,2019,Q1,Varroa Mites,16.4
North Carolina,2019,Q3,Disease,19.7
North Carolina,2019,Q3,Other Causes,9.7
North Carolina,2019,Q3,Pesticides,4
North Carolina,2019,Q3,Pests (Excl Varroa Mites),11.3
North Carolina,2019,Q3,Unknown Causes,5.7
North Carolina,2019,Q3,Varroa Mites,26.9
North Carolina,2019,Q4,Disease,4.5
North Carolina,2019,Q4,Other Causes,15.7
North Carolina,2019,Q4,Pesticides,2.4
North Carolina,2019,Q4,Pests (Excl Varroa Mites),21
North Carolina,2019,Q4,Unknown Causes,11.7
North Carolina,2019,Q4,Varroa Mites,44.5
North Carolina,2020,Q1,Disease,4.8
North Carolina,2020,Q1,Other Causes,1.4
North Carolina,2020,Q1,Pesticides,0.6
North Carolina,2020,Q1,Pests (Excl Varroa Mites),7.1
North Carolina,2020,Q1,Unknown Causes,5.1
North Carolina,2020,Q1,Varroa Mites,35.7
North Carolina,2020,Q2,Disease,1.9
North Carolina,2020,Q2,Other Causes,1.8
North Carolina,2020,Q2,Pesticides,0
North Carolina,2020,Q2,Pests (Excl Varroa Mites),5.5
North Carolina,2020,Q2,Unknown Causes,1.4
North Carolina,2020,Q2,Varroa Mites,23
North Carolina,2020,Q3,Pests (Excl Varroa Mites),17.9
North Carolina,2020,Q3,Varroa Mites,70.5
North Carolina,2020,Q4,Other Causes,0.6
North Carolina,2020,Q4,Pesticides,5.1
North Carolina,2020,Q4,Pests (Excl Varroa Mites),14
North Carolina,2020,Q4,Unknown Causes,1.9
North Carolina,2020,Q4,Varroa Mites,37.7
North Carolina,2021,Q1,Other Causes,0.6
North Carolina,2021,Q1,Pests (Excl Varroa Mites),7.2
North Carolina,2021,Q1,Unknown Causes,0.5
North Carolina,2021,Q1,Varroa Mites,23.5
North Carolina,2021,Q2,Pests (Excl Varroa Mites),3.5
North Carolina,2021,Q2,Varroa Mites,35.8
North Carolina,2021,Q3,Disease,0.9
North Carolina,2021,Q3,Other Causes,6.6
North Carolina,2021,Q3,Pests (Excl Varroa Mites),10.4
North Carolina,2021,Q3,Unknown Causes,1
North Carolina,2021,Q3,Varroa Mites,29.3
North Carolina,2021,Q4,Disease,0
North Carolina,2021,Q4,Pests (Excl Varroa Mites),1.4
North Carolina,2021,Q4,Unknown Causes,5.1
North Carolina,2021,Q4,Varroa Mites,24.1
North Carolina,2022,Q1,Other Causes,2.4
North Carolina,2022,Q1,Pesticides,0
North Carolina,2022,Q1,Pests (Excl Varroa Mites),7.6
North Carolina,2022,Q1,Unknown Causes,1
North Carolina,2022,Q1,Varroa Mites,23.4
North Carolina,2022,Q2,Disease,3.5
North Carolina,2022,Q2,Pesticides,0
North Carolina,2022,Q2,Pests (Excl Varroa Mites),2.8
North Carolina,2022,Q2,Unknown Causes,1
North Carolina,2022,Q2,Varroa Mites,23.9
North Carolina,2022,Q3,Disease,1.5
North Carolina,2022,Q3,Other Causes,0.9
North Carolina,2022,Q3,Pesticides,1.4
North Carolina,2022,Q3,Pests (Excl Varroa Mites),26.1
North Carolina,2022,Q3,Unknown Causes,1.1
North Carolina,2022,Q3,Varroa Mites,35.8
North Carolina,2022,Q4,Disease,3.1
North Carolina,2022,Q4,Other Causes,3.7
North Carolina,2022,Q4,Pesticides,3.6
North Carolina,2022,Q4,Pests (Excl Varroa Mites),6.4
North Carolina,2022,Q4,Varroa Mites,13.5
North Carolina,2023,Q1,Other Causes,4.5
North Carolina,2023,Q1,Pests (Excl Varroa Mites),6.1
North Carolina,2023,Q1,Unknown Causes,2.5
North Carolina,2023,Q1,Varroa Mites,22.5
North Carolina,2023,Q2,Disease,0.9
North Carolina,2023,Q2,Other Causes,1.6
North Carolina,2023,Q2,Pests (Excl Varroa Mites),8.8
North Carolina,2023,Q2,Unknown Causes,2.5
North Carolina,2023,Q2,Varroa Mites,28.7
North Carolina,2023,Q3,Disease,2.8
North Carolina,2023,Q3,Other Causes,2.4
North Carolina,2023,Q3,Pesticides,0.6
North Carolina,2023,Q3,Pests (Excl Varroa Mites),6.6
North Carolina,2023,Q3,Unknown Causes,2.2
North Carolina,2023,Q3,Varroa Mites,29.9
North Carolina,2023,Q4,Other Causes,0.9
North Carolina,2023,Q4,Pests (Excl Varroa Mites),6.5
North Carolina,2023,Q4,Unknown Causes,1.5
North Carolina,2023,Q4,Varroa Mites,37
North Carolina,2024,Q1,Other Causes,1.6
North Carolina,2024,Q1,Pesticides,0
North Carolina,2024,Q1,Pests (Excl Varroa Mites),1.2
North Carolina,2024,Q1,Unknown Causes,2.5
North Carolina,2024,Q1,Varroa Mites,29.2
North Carolina,2024,Q2,Other Causes,0.8
North Carolina,2024,Q2,Pests (Excl Varroa Mites),3.5
North Carolina,2024,Q2,Unknown Causes,1
North Carolina,2024,Q2,Varroa Mites,16.2
North Carolina,2024,Q3,Disease,1.1
North Carolina,2024,Q3,Other Causes,1.7
North Carolina,2024,Q3,Pesticides,0.7
North Carolina,2024,Q3,Pests (Excl Varroa Mites),6.7
North Carolina,2024,Q3,Unknown Causes,1.7
